U_ppm,Ta_ppm,Pt_ppb,Pd_ppb,X,Y
5.85,1.35,0.0,0.0,76.79648,14.93978
2.08,0.89,0.0,0.0,76.81507,14.93978
2.75,1.12,0.0,0.0,76.83366,14.93978
2.5,0.91,0.0,0.0,76.85225,14.93978
4.15,0.9,0.0,0.0,76.87084,14.93978
2.88,0.78,0.0,0.0,76.88943,14.93978
1.93,0.69,0.0,0.0,76.90803,14.93978
5.39,0.87,0.0,0.0,76.92661,14.93978
2.81,1.29,0.0,0.0,76.94521,14.93978
2.31,0.87,0.0,0.0,76.9638,14.93978
2.31,1.1,0.0,0.0,76.98239,14.93978
2.56,0.95,0.0,0.0,77.0,14.93978
6.56,2.3,0.0,0.0,76.75929,14.95786
5.09,1.11,0.0,0.0,76.77789,14.95786
3.05,1.12,0.0,0.0,76.79648,14.95786
0.600912,0.453179,0.0,0.0,76.463333,14.3675
1.237442,0.726428,0.0,0.0,76.481667,14.3675
2.613564,2.941729,0.0,0.0,76.5,14.3675
1.508,1.043,0.0,0.0,76.259444,14.386111
1.489,0.637,0.0,0.0,76.277778,14.386111
2.17,0.591,0.0,0.0,76.296667,14.386111
1.73,0.86,0.0,0.0,76.314722,14.386111
1.590491,0.71295,0.0,0.0,76.333333,14.386111
1.149604,0.497029,0.0,0.0,76.351944,14.386111
2.055508,0.849557,0.0,0.0,76.37,14.386111
2.277602,0.759652,0.0,0.0,76.388889,14.386111
1.798671,0.831722,0.0,0.0,76.4075,14.386111
2.301899,0.818773,0.0,0.0,76.426111,14.386111
2.829326,0.86846,0.0,0.0,76.444444,14.386111
1.446968,0.758964,0.0,0.0,76.463333,14.386111
2.556494,0.94406,0.0,0.0,76.481667,14.386111
1.55074,1.138892,0.0,0.0,76.5,14.386111
2.501,1.085,0.0,0.0,76.259444,14.404722
1.315,0.405,0.0,0.0,76.277778,14.404722
3.076974,0.707327,0.0,0.0,76.296667,14.404722
2.018462,0.706888,0.0,0.0,76.314722,14.404722
0.975836,0.644093,0.0,0.0,76.333333,14.404722
0.716315,0.471904,0.0,0.0,76.351944,14.404722
3.352512,0.789567,0.0,0.0,76.77783,14.52711
3.466265,0.979718,0.0,0.0,76.79639,14.52711
2.983914,0.991516,0.0,0.0,76.81495,14.52711
4.673072,0.69135,0.0,0.0,76.8335,14.52711
1.756948,0.606983,0.0,0.0,76.85206,14.52711
1.888105,0.67257,0.0,0.0,76.87061,14.52711
1.676947,0.822293,0.0,0.0,76.88918,14.52711
2.116194,0.583243,0.0,0.0,76.90773,14.52711
5.725275,0.816146,0.0,0.0,76.92628,14.52711
5.022585,0.845632,0.0,0.0,76.94484,14.52711
5.400838,0.871092,0.0,0.0,76.9634,14.52711
6.573813,1.203812,0.0,0.0,76.98196,14.52711
8.392334,1.523286,0.0,0.0,77.0,14.52711
4.131201,0.688423,0.0,0.0,76.75928,14.54519
2.882585,0.868348,0.0,0.0,76.77784,14.54519
3.462892,1.203973,0.0,0.0,76.79639,14.54519
3.239198,0.914204,0.0,0.0,76.81495,14.54519
2.597343,0.466927,0.0,0.0,76.83351,14.54519
1.656499,0.664771,0.0,0.0,76.85207,14.54519
2.300598,0.976565,0.0,0.0,76.87062,14.54519
3.18591,0.685775,0.0,0.0,76.88918,14.54519
2.941724,0.656714,0.0,0.0,76.90774,14.54519
5.37734,0.713517,0.0,0.0,76.9263,14.54519
6.225788,0.916717,0.0,0.0,76.94485,14.54519
9.475014,1.775148,0.0,0.0,76.96341,14.54519
1.640874,0.780389,0.0,0.0,76.37,14.404722
2.380916,0.948215,0.0,0.0,76.388889,14.404722
2.017414,0.771167,0.0,0.0,76.4075,14.404722
2.236467,1.11178,0.0,0.0,76.426111,14.404722
1.13433,0.653547,0.0,0.0,76.444444,14.404722
2.177103,1.163567,0.0,0.0,76.463333,14.404722
1.43011,1.048819,0.0,0.0,76.481667,14.404722
2.066298,0.885829,0.0,0.0,76.5,14.404722
3.223954,1.4652,0.0,0.0,76.259444,14.422222
3.572,1.044,0.0,0.0,76.277778,14.422222
2.670599,0.779844,0.0,0.0,76.296667,14.422222
1.967359,0.897378,0.0,0.0,76.314722,14.422222
1.073014,0.562959,0.0,0.0,76.333333,14.422222
0.889299,0.325839,0.0,0.0,76.351944,14.422222
12.039785,0.834963,0.0,0.0,76.37,14.422222
2.076188,0.873943,0.0,0.0,76.388889,14.422222
1.369149,0.787231,0.0,0.0,76.4075,14.422222
1.390215,0.692704,0.0,0.0,76.426111,14.422222
1.743224,0.882755,0.0,0.0,76.444444,14.422222
1.178615,0.86058,0.0,0.0,76.463333,14.422222
1.511882,0.814096,0.0,0.0,76.481667,14.422222
1.768606,0.776318,0.0,0.0,76.5,14.422222
2.165802,1.058751,0.0,0.0,76.259444,14.440556
3.8,1.15,0.0,0.0,76.81508,14.95786
4.38,1.0,0.0,0.0,76.83366,14.95786
2.28,1.36,0.0,0.0,76.85226,14.95786
5.09,1.2,0.0,0.0,76.87085,14.95786
3.83,1.0,0.0,0.0,76.88945,14.95786
4.93,1.0,0.0,0.0,76.90804,14.95786
4.63,0.88,0.0,0.0,76.92664,14.95786
4.26,0.71,0.0,0.0,76.94522,14.95786
2.07,0.79,0.0,0.0,76.96382,14.95786
2.93,0.79,0.0,0.0,76.98241,14.95786
3.06,0.94,0.0,0.0,77.0,14.95786
6.01,1.43,0.0,0.0,76.7593,14.97593
8.57,1.36,0.0,0.0,76.77789,14.97593
7.88,1.46,0.0,0.0,76.79649,14.97593
4.33,1.92,0.0,0.0,76.81508,14.97593
3.31,1.05,0.0,0.0,76.83368,14.97593
4.36,1.28,0.0,0.0,76.85227,14.97593
3.51,1.17,0.0,0.0,76.87086,14.97593
3.83,0.77,0.0,0.0,76.88946,14.97593
4.56,0.87,0.0,0.0,76.90805,14.97593
2.48,1.62,0.0,0.0,76.92665,14.97593
4.55,0.89,0.0,0.0,76.94524,14.97593
5.48,1.22,0.0,0.0,76.96384,14.97593
3.6,1.13,0.0,0.0,76.98243,14.97593
2.11,0.85,0.0,0.0,77.0,14.97593
5.43,1.55,0.0,0.0,76.7593,14.99401
4.37,1.97,0.0,0.0,76.77789,14.99401
5.96,1.48,0.0,0.0,76.79649,14.99401
2.037502,0.837173,0.0,0.0,76.277778,14.440556
2.793148,0.868999,0.0,0.0,76.296667,14.440556
1.793605,0.593938,0.0,0.0,76.314722,14.440556
1.257535,0.463471,0.0,0.0,76.333333,14.440556
3.321042,1.032808,0.0,0.0,76.351944,14.440556
1.755357,0.746956,0.0,0.0,76.37,14.440556
2.174941,0.990449,0.0,0.0,76.388889,14.440556
1.475837,0.701783,0.0,0.0,76.4075,14.440556
1.040379,0.540248,0.0,0.0,76.426111,14.440556
1.500176,0.878919,0.0,0.0,76.444444,14.440556
2.249627,1.118677,0.0,0.0,76.463333,14.440556
1.53383,0.725627,0.0,0.0,76.481667,14.440556
1.794371,0.751809,0.0,0.0,76.5,14.440556
3.027293,0.972799,0.0,0.0,76.259444,14.458333
3.548525,1.039307,0.0,0.0,76.277778,14.458333
2.580737,0.699621,0.0,0.0,76.296667,14.458333
1.25,0.52961,0.0,0.0,76.314722,14.458333
1.717446,0.651845,0.0,0.0,76.333333,14.458333
2.126958,0.878529,0.0,0.0,76.351944,14.458333
1.413538,0.850774,0.0,0.0,76.37,14.458333
1.656109,0.761057,0.0,0.0,76.388889,14.458333
1.41639,0.764713,0.0,0.0,76.4075,14.458333
1.22022,0.730794,0.0,0.0,76.426111,14.458333
5.23,1.53,0.0,0.0,76.81509,14.99401
4.31,1.31,0.0,0.0,76.83368,14.99401
2.09,1.05,0.0,0.0,76.85228,14.99401
2.11,0.68,0.0,0.0,76.87087,14.99401
1.88,0.78,0.0,0.0,76.88947,14.99401
1.86,0.64,0.0,0.0,76.90807,14.99401
5.29,0.99,0.0,0.0,76.92666,14.99401
4.28,0.8,0.0,0.0,76.94526,14.99401
3.73,1.08,0.0,0.0,76.96385,14.99401
5.71,0.77,0.0,0.0,76.98244,14.99401
4.77,1.21,0.0,0.0,77.0,14.99401
2.193935,0.813086,0.0,0.0,76.75928,14.50904
2.257825,0.718818,0.0,0.0,76.77783,14.50904
4.274334,1.25827,0.0,0.0,76.79639,14.50904
3.572419,1.11495,0.0,0.0,76.81494,14.50904
2.997484,0.865374,0.0,0.0,76.8335,14.50904
1.412493,0.674724,0.0,0.0,76.85205,14.50904
2.001741,0.611175,0.0,0.0,76.87061,14.50904
1.713423,0.706904,0.0,0.0,76.88916,14.50904
1.509508,0.606516,0.0,0.0,76.90771,14.50904
7.299645,1.22818,0.0,0.0,76.92627,14.50904
5.733424,1.27336,0.0,0.0,76.94482,14.50904
12.119159,1.506698,0.0,0.0,76.96338,14.50904
14.56572,1.74591,0.0,0.0,76.98193,14.50904
17.739392,1.605276,0.0,0.0,77.0,14.50904
2.717521,0.999708,0.0,0.0,76.75928,14.52711
1.552622,1.075475,0.0,0.0,76.444444,14.458333
1.607939,1.229209,0.0,0.0,76.463333,14.458333
1.121896,0.74817,0.0,0.0,76.481667,14.458333
0.973371,0.544044,0.0,0.0,76.5,14.458333
2.24803,0.730587,0.0,0.0,76.259444,14.476389
3.614288,1.036999,0.0,0.0,76.277778,14.476389
2.048907,0.808984,0.0,0.0,76.296667,14.476389
3.194029,1.32597,0.0,0.0,76.314722,14.476389
2.040289,0.978506,0.0,0.0,76.333333,14.476389
2.554088,1.058044,0.0,0.0,76.351944,14.476389
1.868002,0.898683,0.0,0.0,76.37,14.476389
1.692778,0.917197,0.0,0.0,76.388889,14.476389
1.057151,0.75577,0.0,0.0,76.4075,14.476389
1.971483,1.201384,0.0,0.0,76.426111,14.476389
1.56094,0.758487,0.0,0.0,76.444444,14.476389
2.102669,1.051747,0.0,0.0,76.463333,14.476389
1.630947,0.768026,0.0,0.0,76.481667,14.476389
1.18632,0.775827,0.0,0.0,76.5,14.476389
2.207455,0.604006,0.0,0.0,76.259444,14.495
1.92405,1.077035,0.0,0.0,76.277778,14.495
1.466102,0.620997,0.0,0.0,76.296667,14.495
4.55547,1.635108,0.0,0.0,76.314722,14.495
1.638081,0.823391,0.0,0.0,76.333333,14.495
5.15,0.76,0.0,0.0,76.79645,14.81326
5.658038,1.390947,0.0,0.0,76.98197,14.54519
6.892822,0.779983,0.0,0.0,77.0,14.54519
2.909971,0.893961,0.0,0.0,76.75928,14.56326
3.502534,0.891897,0.0,0.0,76.77784,14.56326
3.361261,1.142007,0.0,0.0,76.7964,14.56326
2.847493,0.702137,0.0,0.0,76.81496,14.56326
3.025481,0.581249,0.0,0.0,76.83352,14.56326
2.771087,0.518237,0.0,0.0,76.85207,14.56326
2.72118,0.785627,0.0,0.0,76.87064,14.56326
2.23741,0.542037,0.0,0.0,76.8892,14.56326
3.054859,0.683058,0.0,0.0,76.90775,14.56326
6.701876,1.013508,0.0,0.0,76.92632,14.56326
6.482496,0.960395,0.0,0.0,76.94487,14.56326
9.803844,1.783291,0.0,0.0,76.96343,14.56326
8.887053,0.866412,0.0,0.0,76.98199,14.56326
6.374531,0.756514,0.0,0.0,77.0,14.56326
3.384738,1.224974,0.0,0.0,76.75928,14.58134
3.753624,0.915378,0.0,0.0,76.77784,14.58134
4.252262,1.16126,0.0,0.0,76.7964,14.58134
2.782167,0.820281,0.0,0.0,76.81496,14.58134
3.085595,0.830584,0.0,0.0,76.83352,14.58134
3.069147,0.66831,0.0,0.0,76.85208,14.58134
3.479744,0.823413,0.0,0.0,76.87064,14.58134
2.848389,0.794219,0.0,0.0,76.88921,14.58134
2.567577,0.6871,0.0,0.0,76.90777,14.58134
2.160049,0.888318,0.0,0.0,76.351944,14.495
1.679162,0.700324,0.0,0.0,76.37,14.495
1.787936,0.926855,0.0,0.0,76.388889,14.495
1.094851,0.701752,0.0,0.0,76.4075,14.495
1.568923,0.879243,0.0,0.0,76.426111,14.495
1.889775,0.703816,0.0,0.0,76.444444,14.495
1.473039,0.860011,0.0,0.0,76.463333,14.495
8.07,2.36,0.0,0.0,76.77786,14.75904
1.652766,0.950545,0.0,0.0,76.481667,14.495
1.501205,0.817876,0.0,0.0,76.5,14.495
1.732217,0.347826,0.0,0.0,76.509444,14.258889
3.737089,0.989284,0.0,0.0,76.527778,14.258889
3.018994,0.934771,0.0,0.0,76.546944,14.258889
2.480528,0.999451,0.0,0.0,76.564444,14.258889
4.479713,0.95524,0.0,0.0,76.583333,14.258889
5.265405,1.088645,0.0,0.0,76.601667,14.258889
5.596937,1.656933,0.0,0.0,76.620278,14.258889
6.31151,1.45515,0.0,0.0,76.639167,14.258889
5.143292,1.481092,0.0,0.0,76.657222,14.258889
3.411187,1.184284,0.0,0.0,76.675833,14.258889
3.49234,0.763231,0.0,0.0,76.694444,14.258889
3.366888,0.816435,0.0,0.0,76.713056,14.258889
5.322196,1.118562,0.0,0.0,76.731667,14.258889
5.830743,0.849613,0.0,0.0,76.748889,14.258889
4.69,1.64,0.0,0.0,76.79644,14.75904
5.115832,1.198745,0.0,0.0,76.509444,14.277222
6.775083,0.957574,0.0,0.0,76.527778,14.277222
7.973597,1.626036,0.0,0.0,76.546944,14.277222
6.526355,1.700695,0.0,0.0,76.564444,14.277222
6.474606,1.749077,0.0,0.0,76.583333,14.277222
4.176526,1.704663,0.0,0.0,76.601667,14.277222
4.283188,1.135776,0.0,0.0,76.620278,14.277222
4.709976,1.495387,0.0,0.0,76.639167,14.277222
4.653187,1.45815,0.0,0.0,76.657222,14.277222
4.814741,1.211956,0.0,0.0,76.675833,14.277222
3.21173,0.910263,0.0,0.0,76.694444,14.277222
3.067389,1.055057,0.0,0.0,76.713056,14.277222
3.846286,1.042117,0.0,0.0,76.731667,14.277222
3.89182,1.555798,0.0,0.0,76.748889,14.277222
9.010721,1.538012,0.0,0.0,76.509444,14.296944
9.099979,1.700759,0.0,0.0,76.527778,14.296944
7.365733,2.057531,0.0,0.0,76.546944,14.296944
11.025253,1.828757,0.0,0.0,76.564444,14.296944
9.989023,3.940952,0.0,0.0,76.583333,14.296944
4.831374,1.298694,0.0,0.0,76.601667,14.296944
4.763914,0.822778,0.0,0.0,76.620278,14.296944
5.068128,1.28375,0.0,0.0,76.639167,14.296944
4.838722,1.115931,0.0,0.0,76.657222,14.296944
4.736486,0.96716,0.0,0.0,76.675833,14.296944
3.30539,0.974918,0.0,0.0,76.694444,14.296944
3.01852,1.135537,0.0,0.0,76.713056,14.296944
6.557981,1.40465,0.0,0.0,76.731667,14.296944
5.220387,1.296648,0.0,0.0,76.748889,14.296944
9.43726,1.343084,0.0,0.0,76.509444,14.313333
11.363784,1.339081,0.0,0.0,76.527778,14.313333
7.577765,1.685909,0.0,0.0,76.546944,14.313333
10.265094,1.500992,0.0,0.0,76.564444,14.313333
8.718978,2.086411,0.0,0.0,76.583333,14.313333
4.096328,1.331093,0.0,0.0,76.601667,14.313333
4.491477,1.202866,0.0,0.0,76.620278,14.313333
4.966688,1.73672,0.0,0.0,76.639167,14.313333
5.019537,1.921202,0.0,0.0,76.657222,14.313333
5.65841,1.444068,0.0,0.0,76.675833,14.313333
7.270263,1.016564,0.0,0.0,76.694444,14.313333
6.030794,1.283802,0.0,0.0,76.713056,14.313333
5.33812,1.472065,0.0,0.0,76.731667,14.313333
4.033108,1.393212,0.0,0.0,76.748889,14.313333
8.616168,1.317151,0.0,0.0,76.509444,14.331389
9.464544,1.707006,0.0,0.0,76.527778,14.331389
12.038577,1.484148,0.0,0.0,76.546944,14.331389
8.801818,1.884265,0.0,0.0,76.564444,14.331389
1.398537,1.029863,0.0,0.0,76.583333,14.331389
2.90172,1.254661,0.0,0.0,76.601667,14.331389
1.636629,1.016445,0.0,0.0,76.620278,14.331389
2.292865,1.418424,0.0,0.0,76.639167,14.331389
3.579438,1.301181,0.0,0.0,76.657222,14.331389
4.566454,1.333381,0.0,0.0,76.675833,14.331389
6.368123,1.663251,0.0,0.0,76.694444,14.331389
3.075211,1.194799,0.0,0.0,76.713056,14.331389
5.446956,1.261959,0.0,0.0,76.731667,14.331389
7.38323,1.357662,0.0,0.0,76.748889,14.331389
7.215083,1.311869,0.0,0.0,76.509444,14.349167
3.879718,1.138644,0.0,0.0,76.527778,14.349167
2.462156,3.947167,0.0,0.0,76.546944,14.349167
1.661267,1.311624,0.0,0.0,76.564444,14.349167
2.126669,1.388343,0.0,0.0,76.583333,14.349167
1.408756,1.060366,0.0,0.0,76.601667,14.349167
2.015447,1.019113,0.0,0.0,76.620278,14.349167
2.365016,1.290013,0.0,0.0,76.639167,14.349167
4.398818,1.188348,0.0,0.0,76.657222,14.349167
2.42,1.080601,0.0,0.0,76.675833,14.349167
2.57197,1.000443,0.0,0.0,76.694444,14.349167
4.422994,1.607794,0.0,0.0,76.713056,14.349167
3.833824,1.106413,0.0,0.0,76.731667,14.349167
5.699774,1.777968,0.0,0.0,76.748889,14.349167
5.943183,1.732603,0.0,0.0,76.509444,14.367778
3.623911,1.529947,0.0,0.0,76.527778,14.367778
4.004524,1.339255,0.0,0.0,76.546944,14.367778
3.96,0.96,0.0,0.0,76.81502,14.75904
5.172298,1.737905,0.0,0.0,76.564444,14.367778
2.184314,1.105353,0.0,0.0,76.583333,14.367778
2.782688,1.10895,0.0,0.0,76.601667,14.367778
2.175996,1.560724,0.0,0.0,76.620278,14.367778
2.035621,0.816761,0.0,0.0,76.639167,14.367778
2.32058,0.954847,0.0,0.0,76.657222,14.367778
2.685596,1.010737,0.0,0.0,76.675833,14.367778
2.904177,1.111385,0.0,0.0,76.694444,14.367778
3.306735,1.077941,0.0,0.0,76.713056,14.367778
2.921174,2.16066,0.0,0.0,76.731667,14.367778
2.897584,1.19858,0.0,0.0,76.748889,14.367778
2.699216,1.305702,0.0,0.0,76.509444,14.385278
2.799044,1.704945,0.0,0.0,76.527778,14.385278
3.468045,1.941898,0.0,0.0,76.546944,14.385278
2.326582,2.450564,0.0,0.0,76.564444,14.385278
2.154229,1.119698,0.0,0.0,76.583333,14.385278
2.44575,0.987685,0.0,0.0,76.601667,14.385278
2.162191,1.165689,0.0,0.0,76.620278,14.385278
2.028404,0.737632,0.0,0.0,76.639167,14.385278
2.660622,0.952036,0.0,0.0,76.657222,14.385278
2.762743,0.991321,0.0,0.0,76.675833,14.385278
2.452237,0.798821,0.0,0.0,76.694444,14.385278
2.940316,1.014296,0.0,0.0,76.713056,14.385278
3.165257,1.088356,0.0,0.0,76.731667,14.385278
3.740608,1.746838,0.0,0.0,76.748889,14.385278
3.449762,2.532269,0.0,0.0,76.509444,14.403611
2.936315,2.83366,0.0,0.0,76.527778,14.403611
3.325772,2.989436,0.0,0.0,76.546944,14.403611
2.682022,1.668065,0.0,0.0,76.564444,14.403611
1.58,0.654259,0.0,0.0,76.583333,14.403611
1.66,0.925028,0.0,0.0,76.601667,14.403611
1.74,0.777287,0.0,0.0,76.620278,14.403611
1.87,0.94198,0.0,0.0,76.639167,14.403611
1.490832,0.969015,0.0,0.0,76.657222,14.403611
1.733947,0.834051,0.0,0.0,76.675833,14.403611
1.449478,0.813627,0.0,0.0,76.694444,14.403611
1.31254,0.718279,0.0,0.0,76.713056,14.403611
2.500725,1.013193,0.0,0.0,76.731667,14.403611
1.933364,0.815452,0.0,0.0,76.748889,14.403611
1.7942,1.097642,0.0,0.0,76.509444,14.421111
1.793654,1.414499,0.0,0.0,76.527778,14.421111
1.583972,1.53253,0.0,0.0,76.546944,14.421111
1.890305,1.531679,0.0,0.0,76.564444,14.421111
1.510099,0.908829,0.0,0.0,76.583333,14.421111
1.435806,0.813983,0.0,0.0,76.601667,14.421111
1.543728,0.706911,0.0,0.0,76.620278,14.421111
1.503317,0.691222,0.0,0.0,76.639167,14.421111
1.76234,0.916485,0.0,0.0,76.657222,14.421111
1.910392,0.769854,0.0,0.0,76.675833,14.421111
1.40225,0.643211,0.0,0.0,76.694444,14.421111
2.011385,0.848431,0.0,0.0,76.713056,14.421111
1.893888,0.748113,0.0,0.0,76.731667,14.421111
2.343445,0.823501,0.0,0.0,76.748889,14.421111
2.014289,1.096684,0.0,0.0,76.509444,14.439444
2.661146,1.381209,0.0,0.0,76.527778,14.439444
2.444292,1.211676,0.0,0.0,76.546944,14.439444
2.15706,1.278254,0.0,0.0,76.564444,14.439444
1.759155,1.051597,0.0,0.0,76.583333,14.439444
1.664054,1.061352,0.0,0.0,76.601667,14.439444
1.72287,0.827929,0.0,0.0,76.620278,14.439444
2.122453,0.795926,0.0,0.0,76.639167,14.439444
2.310623,1.027584,0.0,0.0,76.657222,14.439444
1.857712,1.284925,0.0,0.0,76.675833,14.439444
2.27841,0.725134,0.0,0.0,76.694444,14.439444
2.436982,0.782727,0.0,0.0,76.713056,14.439444
10.44,2.17,0.0,0.0,76.75928,14.75904
7.61,4.62,0.0,0.0,76.83359,14.75904
3.45,0.8,0.0,0.0,76.85217,14.75904
6.38,1.51,0.0,0.0,76.87074,14.75904
3.85,1.49,0.0,0.0,76.88932,14.75904
4.37,0.9,0.0,0.0,76.9079,14.75904
7.98,0.83,0.0,0.0,76.92647,14.75904
3.88,1.08,0.0,0.0,76.94505,14.75904
3.29,0.72,0.0,0.0,76.96362,14.75904
2.57,0.6,0.0,0.0,76.9822,14.75904
3.23,0.82,0.0,0.0,77.0,14.75904
6.96,1.45,0.0,0.0,76.75929,14.77711
7.8,2.1,0.0,0.0,76.77786,14.77711
5.51,0.99,0.0,0.0,76.79645,14.77711
2.273188,0.751698,0.0,0.0,76.731667,14.439444
2.25976,0.734868,0.0,0.0,76.748889,14.439444
1.965311,0.929445,0.0,0.0,76.509444,14.457778
2.170405,1.086482,0.0,0.0,76.527778,14.457778
2.202492,1.342442,0.0,0.0,76.546944,14.457778
1.980095,1.167595,0.0,0.0,76.564444,14.457778
2.182042,0.644326,0.0,0.0,76.583333,14.457778
2.233242,1.086038,0.0,0.0,76.601667,14.457778
2.30182,1.014053,0.0,0.0,76.620278,14.457778
1.916825,1.884006,0.0,0.0,76.639167,14.457778
2.481998,0.959487,0.0,0.0,76.657222,14.457778
2.239365,0.862589,0.0,0.0,76.675833,14.457778
1.603048,0.856613,0.0,0.0,76.694444,14.457778
1.768851,0.780087,0.0,0.0,76.713056,14.457778
1.712985,0.76391,0.0,0.0,76.731667,14.457778
1.6436,0.779115,0.0,0.0,76.748889,14.457778
1.577658,0.828052,0.0,0.0,76.509444,14.475278
1.337478,0.649175,0.0,0.0,76.527778,14.475278
1.399647,1.285819,0.0,0.0,76.546944,14.475278
1.959369,0.824047,0.0,0.0,76.564444,14.475278
1.763694,0.817071,0.0,0.0,76.583333,14.475278
1.641927,0.866121,0.0,0.0,76.601667,14.475278
1.640814,0.783659,0.0,0.0,76.620278,14.475278
6.14,1.09,0.0,0.0,76.81502,14.77711
4.55,1.17,0.0,0.0,76.8336,14.77711
2.4,0.76,0.0,0.0,76.85217,14.77711
3.46,0.94,0.0,0.0,76.87076,14.77711
3.02,0.66,0.0,0.0,76.88933,14.77711
3.44,0.66,0.0,0.0,76.90791,14.77711
4.03,0.74,0.0,0.0,76.92648,14.77711
3.92,0.57,0.0,0.0,76.94507,14.77711
4.08,0.64,0.0,0.0,76.96364,14.77711
3.57,0.52,0.0,0.0,76.98222,14.77711
2.52,0.69,0.0,0.0,77.0,14.77711
3.39,1.07,0.0,0.0,76.75929,14.79519
1.95,0.4,0.0,0.0,76.77787,14.79519
5.15,1.7,0.0,0.0,76.79645,14.79519
8.86,1.3,0.0,0.0,76.81503,14.79519
4.42,0.88,0.0,0.0,76.8336,14.79519
3.18,0.93,0.0,0.0,76.85218,14.79519
4.75,1.24,0.0,0.0,76.87076,14.79519
3.13,0.97,0.0,0.0,76.88934,14.79519
3.4,0.99,0.0,0.0,76.90792,14.79519
4.22,0.64,0.0,0.0,76.9265,14.79519
3.0,0.61,0.0,0.0,76.94508,14.79519
3.61,0.49,0.0,0.0,76.96365,14.79519
2.9,0.61,0.0,0.0,76.98223,14.79519
3.3,0.5,0.0,0.0,77.0,14.79519
8.12,1.76,0.0,0.0,76.75929,14.81326
5.42,1.21,0.0,0.0,76.77787,14.81326
3.223,1.349,0.0,0.0,76.259444,14.259167
2.247,0.732,0.0,0.0,76.277778,14.259167
2.48,1.046,0.0,0.0,76.296667,14.259167
2.348,0.749,0.0,0.0,76.314722,14.259167
2.792341,0.901681,0.0,0.0,76.333333,14.259167
3.515,1.783,0.0,0.0,76.351944,14.259167
4.147,2.324,0.0,0.0,76.37,14.259167
2.012,1.259,0.0,0.0,76.388889,14.259167
1.652,0.828,0.0,0.0,76.4075,14.259167
1.538,0.698,0.0,0.0,76.426111,14.259167
0.733,0.309,0.0,0.0,76.444444,14.259167
1.42,0.77,0.0,0.0,76.463333,14.259167
1.7,1.009,0.0,0.0,76.481667,14.259167
1.634,0.82,0.0,0.0,76.5,14.259167
2.036,0.903,0.0,0.0,76.259444,14.277222
2.38,1.02,0.0,0.0,76.277778,14.277222
2.737654,0.987819,0.0,0.0,76.296667,14.277222
3.126,1.039,0.0,0.0,76.314722,14.277222
2.977,1.338,0.0,0.0,76.333333,14.277222
2.75,1.641,0.0,0.0,76.351944,14.277222
3.215,1.298,0.0,0.0,76.37,14.277222
1.827,0.746,0.0,0.0,76.388889,14.277222
1.381,0.671,0.0,0.0,76.4075,14.277222
1.227,0.593,0.0,0.0,76.426111,14.277222
1.871878,1.143396,0.0,0.0,76.639167,14.475278
2.049534,1.360367,0.0,0.0,76.657222,14.475278
1.436409,1.227354,0.0,0.0,76.675833,14.475278
1.662487,0.913376,0.0,0.0,76.694444,14.475278
1.702531,1.113449,0.0,0.0,76.713056,14.475278
2.196733,0.417506,0.0,0.0,76.731667,14.475278
1.437994,0.704684,0.0,0.0,76.748889,14.475278
2.149494,1.411097,0.0,0.0,76.509444,14.493333
1.49218,0.723874,0.0,0.0,76.527778,14.493333
1.53354,0.804673,0.0,0.0,76.546944,14.493333
1.441095,0.993985,0.0,0.0,76.564444,14.493333
0.0,0.0,0.0,0.0,76.583333,14.493333
0.0,0.0,0.0,0.0,76.601667,14.493333
0.0,0.0,0.0,0.0,76.620278,14.493333
0.0,0.0,0.0,0.0,76.639167,14.493333
0.0,0.0,0.0,0.0,76.657222,14.493333
0.0,0.0,0.0,0.0,76.675833,14.493333
1.540351,0.845793,0.0,0.0,76.694444,14.493333
1.704291,1.091475,0.0,0.0,76.713056,14.493333
1.520104,1.363645,0.0,0.0,76.731667,14.493333
1.609609,1.69715,0.0,0.0,76.748889,14.493333
1.54,1.02,0.0,0.0,76.75,15.09941
0.0,0.47,0.0,0.0,76.5093,15.11749
0.0,0.47,0.0,0.0,76.52791,15.11749
0.0,0.6,0.0,0.0,76.54652,15.11749
0.0,0.0,0.0,0.0,76.56512,15.11749
1.37,0.38,0.0,0.0,76.58373,15.11749
1.5,0.58,0.0,0.0,76.60234,15.11749
1.68,0.61,0.0,0.0,76.62095,15.11749
1.61,0.46,0.0,0.0,76.63955,15.11749
2.88,0.99,0.0,0.0,76.65816,15.11749
2.64,0.87,0.0,0.0,76.67677,15.11749
6.37,2.18,0.0,0.0,76.69537,15.11749
4.49,0.99,0.0,0.0,76.71398,15.11749
1.31,0.28,0.0,0.0,76.73259,15.11749
1.28,0.28,0.0,0.0,76.75,15.11749
1.66,0.67,0.0,0.0,76.50931,15.13556
1.0,0.0,0.0,0.0,76.52791,15.13556
0.74,0.37,0.0,0.0,76.54652,15.13556
0.0,0.0,0.0,0.0,76.56512,15.13556
0.0,0.6,0.0,0.0,76.58374,15.13556
0.0,0.5,0.0,0.0,76.60234,15.13556
2.49,0.58,0.0,0.0,76.62096,15.13556
3.37,0.52,0.0,0.0,76.63956,15.13556
1.71,0.48,0.0,0.0,76.65817,15.13556
1.58,0.31,0.0,0.0,76.67677,15.13556
1.88,0.85,0.0,0.0,76.69539,15.13556
1.94,0.49,0.0,0.0,76.71399,15.13556
