source_layer,popup,style,lon,lat
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27848185529231,14.161814250248817
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27767878701509,14.160951695594864
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18209776633316,14.186723913878314
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.12945100204877,14.183677014060313
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18712794706528,14.172940886271197
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13165020176415,14.190734025309913
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22418996722388,14.091644851204626
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23148251204351,14.095146295054708
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22153472233691,14.008542373669618
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26307792992327,14.018970420612554
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17692603522097,14.233848649278883
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17634425621324,14.235708196733098
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13219331201547,14.2116587016891
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19306476327134,14.198455884811986
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21165058630585,14.120582309346169
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31689021992715,13.963252920845447
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19405002997138,14.039165837009953
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14005385791413,14.175914376837298
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15943623322217,14.156920964276424
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.29215949129089,14.132779212871245
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17233245781563,14.125864135574986
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.31677638723939,14.017391600028056
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26036060767876,14.017779132842012
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.51583161577621,14.281317514065739
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.07692465890814,13.860104929656531
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46350320130558,14.369354427320847
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.6338102077243,14.017427328013815
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44071821419115,14.690491449627116
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.44252700110246,14.677183125032066
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43381222518232,14.653819791980819
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.43925524169178,14.617339680899274
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15823001832953,14.704001469665533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11104018091156,13.83879388192391
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1859599936347,14.191677140028593
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24445309487173,14.199202186424065
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27078131477289,14.166455388968474
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20089239031658,14.142342525807353
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23601076831284,14.036503776987534
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56732910067136,14.375456130087656
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.50893712801775,14.347188132700946
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5733407299202,14.404498879448512
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15823001832953,14.704001469665533
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.17509682713194,14.696905124079532
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.04093984100179,14.8544105706699
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13262456962241,14.727337735890172
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23798370809611,14.066254029935573
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46025375887731,14.015035466058263
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.48669041369155,14.297557989302815
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.60770607608006,14.146242309314038
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.5969405022565,14.134019117031336
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26892548130036,14.002770732669404
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.49040659929418,14.370426981046066
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.48356862328326,14.385911323354076
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18898468632955,14.211283106165517
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26676173070628,14.216442570300542
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23508773398893,14.218748784286777
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21486421140065,14.189765866391118
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21402188166319,14.188830738085521
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21278694197784,14.188795046094983
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21272269613037,14.186881958763754
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20536104068567,14.155729659021784
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.22021715754366,14.211962186395922
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2752791231342,14.171701791072259
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.29456346465915,14.131667359688167
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.29589596287774,14.127174936988824
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21062083942088,14.123299985116805
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19629344072763,14.183661271057657
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20752543382898,14.002616273978306
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21709391996558,14.17711760899683
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.45115969683032,15.635074627551656
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56122221427252,14.253628916141206
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.46569801599941,14.380644970138448
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.18208649381151,14.694421560972163
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.14808886626045,14.301446040565924
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28377617768503,14.140070425776225
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28993422343731,14.134711880321852
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16957141095273,14.164474834130578
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2009801309514,14.039081128385787
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.26514678622681,14.633015714727371
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.13600682606753,14.280038431956676
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23897724189678,14.041719318066777
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.52962654098044,14.35439790021559
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56489015303251,14.321347187188474
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.57630561739035,14.291043560719313
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.39733628913791,15.51029569322418
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.27808057755414,14.001181598402203
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19436966829258,14.682101901758442
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2567092170031,14.63749980978997
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.00863865757277,14.851019839174036
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.20627133532281,14.67569778132329
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23972375830972,14.248114023443836
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.65495593445013,13.952085603652806
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.19436966829258,14.682101901758442
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.09041322899972,13.883185701211378
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.02903800569034,13.841262573436968
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.2758867145494,14.001238705965
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.16745199370875,14.212195766848648
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.42838705416189,14.704201905012697
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.10672305813006,14.157664264162511
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.02856211381742,13.847672246097872
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.0334548813933,13.844311256837045
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11459450092566,13.756122483608634
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.11316682482203,13.753995839675117
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.1098319609316,14.333144829167518
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.15619055759028,14.206879517074979
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24205748188612,14.021969460348156
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.28176040894111,14.158966629175017
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.24560995040031,14.249508387241173
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.21430047263419,14.015813194248274
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.23960866837345,14.050699838173994
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5385257250959,14.379774851728959
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.5554317958172,14.38002469505579
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],77.56055299099631,14.274208280320059
Oriented Structure Plane,Layer: Oriented Structure Plane,[object Object],76.3015944299642,14.602389108223466
